stfips,stabbr,stname,ctyfips,ctyname,scfips,laborforce_201901,laborforce_201902,laborforce_201903,laborforce_201904,laborforce_201905,laborforce_201906,laborforce_201907,laborforce_201908,laborforce_201909,laborforce_201910,laborforce_201911,laborforce_201912,laborforce_202001,laborforce_202002,laborforce_202003,laborforce_202004,laborforce_202005,laborforce_202006,laborforce_202007,laborforce_202008,laborforce_202009,laborforce_202010,laborforce_202011,laborforce_202012,laborforce_202101,laborforce_202102,laborforce_202103,laborforce_202104,laborforce_202105,laborforce_202106,laborforce_202107,laborforce_202108,laborforce_202109,laborforce_202110,laborforce_202111,laborforce_202112,neighbor01_2017,neighbor02_2017,neighbor03_2017,neighbor04_2017,neighbor05_2017,neighbor06_2017,neighbor07_2017,neighbor08_2017,neighbor09_2017,neighbor10_2017,neighbor11_2017,neighbor12_2017,neighbor13_2017,unemployment_201901,unemployment_201902,unemployment_201903,unemployment_201904,unemployment_201905,unemployment_201906,unemployment_201907,unemployment_201908,unemployment_201909,unemployment_201910,unemployment_201911,unemployment_201912,unemployment_202001,unemployment_202002,unemployment_202003,unemployment_202004,unemployment_202005,unemployment_202006,unemployment_202007,unemployment_202008,unemployment_202009,unemployment_202010,unemployment_202011,unemployment_202012,unemployment_202101,unemployment_202102,unemployment_202103,unemployment_202104,unemployment_202105,unemployment_202106,unemployment_202107,unemployment_202108,unemployment_202109,unemployment_202110,unemployment_202111,unemployment_202112
1,AL,Alabama,75,Lamar County,1075,5690,5839,5827,5813,5826,5886,5903,5852,5887,5880,5842,5846,5796,5844,5699,5631,5730,5768,5739,5655,5680,5801,5853.0,5781.0,5718.0,5730.0,5626.0,5626.0,5558.0,5662.0,5734.0,5699.0,5691.0,5765.0,5783.0,5731.0,28087.0,1057.0,1093.0,28095.0,1107.0,,,,,,,,,4.4,3.8,3.5,2.8,2.5,3.7,3.2,3.0,2.6,2.6,2.5,2.7,3.3,3.1,2.9,11.0,6.0,6.4,6.0,5.6,5.4,3.1,2.8,2.9,3.3,3.0,2.9,2.5,2.4,3.4,3.1,3.1,2.7,2.1,2.6,2.2
1,AL,Alabama,77,Lauderdale County,1077,41690,42419,42587,42602,42572,42522,42651,42460,42590,42816,42668,42304,41767,42242,42207,41213,41391,41865,41799,41929,41496,42811,42624.0,41996.0,41583.0,41830.0,41594.0,41822.0,41286.0,40858.0,41052.0,41153.0,41676.0,41697.0,42453.0,41957.0,1033.0,47099.0,1083.0,47181.0,47055.0,47071.0,1079.0,28141.0,,,,,,4.8,4.1,3.5,2.7,2.8,3.7,3.5,3.2,2.8,2.7,2.6,2.8,3.5,3.0,2.8,14.0,7.9,7.4,7.0,6.3,5.6,3.4,3.1,2.9,3.3,3.0,3.1,2.6,2.6,3.5,3.3,3.2,2.8,2.5,2.7,2.6
1,AL,Alabama,79,Lawrence County,1079,14097,14295,14326,14262,14224,14365,14376,14266,14333,14362,14359,14317,14238,14254,14289,14036,14284,14455,14408,14323,14237,14632,14584.0,14538.0,14386.0,14340.0,14296.0,14334.0,14293.0,14273.0,14451.0,14332.0,14252.0,14375.0,14504.0,14528.0,1033.0,1083.0,1133.0,1043.0,1077.0,1103.0,1059.0,,,,,,,4.8,4.1,3.5,2.7,2.6,3.4,3.2,3.1,2.6,2.6,2.5,2.6,3.3,2.9,2.7,10.6,6.4,6.6,6.3,5.8,5.3,3.3,3.0,2.8,3.1,2.8,2.9,2.5,2.4,3.2,2.9,2.9,2.6,2.2,2.5,2.3
1,AL,Alabama,81,Lee County,1081,75449,76301,76430,76111,75563,75926,76138,76167,76841,77850,78204,77615,76569,77018,75701,71495,73350,74198,74839,75794,75691,78080,77720.0,77267.0,75918.0,76461.0,75849.0,76592.0,75441.0,73804.0,74852.0,75874.0,76090.0,75889.0,77122.0,76566.0,13145.0,1017.0,13215.0,1087.0,1123.0,1113.0,,,,,,,,3.9,3.5,3.3,2.3,2.3,3.1,2.8,2.7,2.3,2.2,2.2,2.2,2.9,2.4,2.6,12.3,7.4,7.3,6.9,6.2,5.7,3.6,3.2,2.8,3.2,2.9,2.7,2.3,2.3,3.1,2.8,2.9,2.5,2.3,2.5,2.3
1,AL,Alabama,83,Limestone County,1083,42625,43835,43933,43741,43647,43831,43911,43708,43818,44215,44197,43962,43891,44106,44796,43443,44104,44275,44285,44481,44100,45580,45506.0,45312.0,45083.0,45018.0,45216.0,45433.0,45178.0,44778.0,45454.0,45159.0,45175.0,45259.0,45683.0,45439.0,47055.0,1077.0,1089.0,1079.0,47103.0,1103.0,,,,,,,,3.9,3.4,3.1,2.3,2.2,2.9,2.7,2.5,2.2,2.2,2.1,2.2,2.8,2.4,2.4,10.7,5.7,5.6,5.1,4.8,4.5,2.8,2.5,2.3,2.5,2.3,2.4,2.0,2.1,2.7,2.4,2.5,2.2,1.9,2.2,2.0
1,AL,Alabama,85,Lowndes County,1085,3616,3629,3601,3581,3566,3592,3625,3574,3586,3570,3549,3557,3523,3535,3431,3856,3641,3762,3830,3774,3764,3710,3664.0,3596.0,3635.0,3609.0,3477.0,3495.0,3464.0,3511.0,3563.0,3511.0,3459.0,3478.0,3510.0,3528.0,1013.0,1131.0,1001.0,1047.0,1041.0,1101.0,,,,,,,,8.2,7.0,6.2,5.2,4.9,5.7,6.0,5.7,5.1,4.8,4.6,4.9,5.6,5.0,4.7,25.5,15.2,17.1,18.4,17.0,17.0,12.0,10.2,9.8,12.0,11.6,9.1,8.1,8.1,9.8,9.7,9.1,7.9,7.8,7.9,8.4
1,AL,Alabama,87,Macon County,1087,7772,7821,7814,7822,7781,7848,7869,7857,7882,7926,7915,7880,7761,7781,7824,8117,7968,8192,8198,8174,8111,8201,8158.0,8004.0,7966.0,7977.0,7790.0,7811.0,7657.0,7633.0,7723.0,7796.0,7823.0,7870.0,7941.0,7870.0,1081.0,1011.0,1123.0,1113.0,1051.0,1101.0,,,,,,,,6.2,5.4,4.9,3.5,3.7,5.0,4.8,4.3,3.6,3.5,3.4,3.6,4.3,3.9,3.8,18.2,12.4,13.0,14.0,12.5,11.8,8.1,6.8,6.3,7.6,7.1,5.8,5.0,5.0,6.2,6.3,6.3,5.5,5.2,5.3,5.2
1,AL,Alabama,89,Madison County,1089,181020,184948,185552,184753,184561,185081,185041,184603,184550,186819,186938,185936,185774,186141,187365,180149,185271,186389,186965,187910,185886,191523,190862.0,190075.0,189784.0,189360.0,190105.0,191038.0,189733.0,187651.0,190298.0,189196.0,189088.0,189047.0,191141.0,190204.0,1095.0,1083.0,1071.0,47103.0,1103.0,47051.0,,,,,,,,3.7,3.2,3.0,2.3,2.1,2.8,2.7,2.4,2.1,2.2,2.0,2.1,2.7,2.3,2.3,9.9,6.0,6.5,6.2,5.8,5.4,3.4,3.0,2.7,3.0,2.8,2.6,2.3,2.2,2.9,2.6,2.7,2.3,2.1,2.4,2.1
1,AL,Alabama,91,Marengo County,1091,7441,7736,7754,7703,7713,7798,7711,7627,7710,7664,7606,7617,7580,7650,7688,7657,7742,7865,7713,7688,7708,7832,7925.0,7763.0,7732.0,7766.0,7437.0,7504.0,7354.0,7573.0,7611.0,7595.0,7635.0,7733.0,7734.0,7650.0,1065.0,1105.0,1063.0,1131.0,1119.0,1023.0,1047.0,1025.0,,,,,,5.4,4.5,4.0,2.9,2.8,3.7,3.7,3.6,3.1,3.0,3.0,3.0,4.0,3.6,3.4,10.8,6.9,8.2,8.6,8.2,7.8,5.2,4.7,4.4,5.0,4.7,4.2,3.6,3.5,4.5,4.1,4.5,3.8,3.5,3.7,3.5
1,AL,Alabama,93,Marion County,1093,12447,12928,12967,12977,12965,13078,13067,12860,12936,12879,12815,12854,12661,12850,12826,12583,13083,13220,13122,12962,12915,13288,13464.0,13227.0,13114.0,13220.0,13238.0,13326.0,13126.0,13214.0,13241.0,13199.0,13300.0,13587.0,13674.0,13539.0,1057.0,1133.0,28095.0,1075.0,1059.0,28057.0,1127.0,,,,,,,5.1,4.4,3.9,3.1,2.9,3.7,3.6,3.5,3.0,2.9,2.8,2.9,3.9,4.0,3.1,10.5,6.0,6.5,6.6,5.6,5.5,3.6,3.1,3.0,3.2,2.9,2.8,2.5,2.2,3.1,2.8,2.9,2.4,2.1,2.4,2.2
1,AL,Alabama,95,Marshall County,1095,42573,43767,43974,44001,44139,44544,44488,44246,44210,44217,43957,43945,43607,43832,44194,42831,43745,44416,44263,44134,43770,45188,45655.0,44916.0,44476.0,44710.0,44319.0,44307.0,43946.0,44096.0,44612.0,44521.0,44619.0,45245.0,45432.0,44962.0,1049.0,1009.0,1071.0,1043.0,1089.0,1103.0,1055.0,,,,,,,3.7,3.2,3.0,2.2,2.0,2.6,2.4,2.4,2.1,2.1,2.0,2.0,2.7,2.4,2.3,10.4,5.4,5.5,5.3,4.8,4.4,2.7,2.5,2.2,2.6,2.4,2.4,2.0,2.0,2.6,2.3,2.4,2.1,1.8,2.1,1.9
1,AL,Alabama,97,Mobile County,1097,188055,190591,189946,188444,187604,189001,188081,188145,188658,190090,189712,189207,188015,188250,188033,188676,190613,193211,193381,192367,190086,194143,192007.0,190797.0,189440.0,188214.0,186411.0,187687.0,185579.0,185703.0,186680.0,185378.0,186079.0,185756.0,187751.0,186655.0,28039.0,1003.0,28041.0,1129.0,28059.0,,,,,,,,,5.2,4.8,4.2,3.3,3.1,4.0,3.9,3.7,3.2,3.1,3.0,3.2,4.0,3.8,3.5,14.2,10.0,11.3,11.7,10.3,9.8,6.2,5.4,5.0,6.0,5.7,4.8,4.1,4.1,5.1,4.8,4.8,4.1,3.8,4.0,3.9
1,AL,Alabama,99,Monroe County,1099,7070,7324,7286,7260,7282,7304,7435,7314,7394,7357,7306,7367,7392,7455,7382,7446,7457,7564,7585,7508,7445,7468,7565.0,7439.0,7476.0,7496.0,7438.0,7326.0,7232.0,7203.0,7305.0,7251.0,7204.0,7326.0,7342.0,7304.0,1013.0,1131.0,1053.0,1003.0,1025.0,1035.0,,,,,,,,7.1,6.1,5.3,4.4,4.0,5.1,5.0,4.6,4.2,4.4,4.2,4.4,5.4,5.1,4.5,14.9,8.9,10.9,11.0,10.3,9.8,6.3,5.6,5.6,6.8,6.1,6.0,5.0,4.9,5.8,5.4,5.6,4.7,4.3,4.6,4.6
1,AL,Alabama,101,Montgomery County,1101,105351,106433,106155,105822,106041,106141,105847,105279,104877,105617,105553,105682,104878,104530,105385,105077,107038,108253,109188,108903,107825,108592,107964.0,106379.0,106810.0,106068.0,104477.0,105454.0,104935.0,104442.0,105397.0,104448.0,103554.0,103194.0,104703.0,104794.0,1085.0,1109.0,1011.0,1001.0,1087.0,1041.0,1051.0,,,,,,,4.4,3.9,3.5,2.8,2.5,3.3,3.2,3.1,2.7,2.7,2.5,2.6,3.3,3.0,2.9,14.5,9.6,10.9,11.2,10.5,10.1,6.7,5.7,5.3,6.3,6.0,4.8,4.2,4.2,5.2,5.0,4.9,4.3,4.0,4.1,4.1
1,AL,Alabama,103,Morgan County,1103,57121,58161,58362,58130,58008,58390,58199,58061,58212,58611,58756,58527,58214,58025,58764,57723,58692,58931,58892,58686,58323,59987,59837.0,59710.0,59305.0,59105.0,59026.0,59188.0,59025.0,58588.0,59078.0,58716.0,58423.0,58753.0,59520.0,59689.0,1083.0,1089.0,1079.0,1043.0,1095.0,,,,,,,,,3.8,3.3,3.0,2.2,2.1,2.8,2.6,2.5,2.2,2.2,2.1,2.2,2.8,2.4,2.3,10.1,5.8,6.0,5.9,5.4,5.0,3.0,2.8,2.6,2.9,2.6,2.6,2.2,2.2,2.8,2.5,2.6,2.3,2.0,2.3,2.1
1,AL,Alabama,105,Perry County,1105,3347,3454,3419,3427,3360,3378,3443,3408,3500,3422,3381,3379,3329,3403,3290,3557,3456,3557,3477,3504,3488,3466,3507.0,3415.0,3349.0,3367.0,3160.0,3162.0,3073.0,3134.0,3212.0,3219.0,3266.0,3332.0,3327.0,3286.0,1091.0,1065.0,1047.0,1007.0,1021.0,,,,,,,,,6.8,5.9,5.3,4.3,4.3,6.6,6.9,5.8,4.7,4.2,4.0,4.0,5.2,4.8,4.6,19.5,12.4,14.3,14.8,14.3,13.4,9.2,8.3,8.1,9.4,9.0,7.5,6.9,7.0,9.0,9.4,8.9,7.5,7.1,7.3,7.2
1,AL,Alabama,107,Pickens County,1107,7855,7961,7910,7917,7796,7875,7915,7888,8047,8046,8002,7939,7902,8012,7898,7193,7371,7586,7579,7622,7663,7787,7756.0,7627.0,7581.0,7591.0,7456.0,7486.0,7404.0,7416.0,7519.0,7537.0,7577.0,7578.0,7655.0,7579.0,1063.0,28087.0,1057.0,1125.0,1119.0,28103.0,1075.0,,,,,,,4.9,4.3,3.9,3.0,2.9,4.3,4.1,3.5,2.9,2.8,2.7,2.7,3.6,3.3,3.8,14.5,8.8,8.6,8.1,7.8,7.4,4.9,4.4,4.1,4.6,4.2,4.0,3.4,3.4,4.6,4.4,4.0,3.6,3.2,3.3,3.2
1,AL,Alabama,109,Pike County,1109,15134,15558,15401,15437,15167,15294,15273,15407,15557,15653,15572,15461,15361,15439,15432,15020,15657,15830,15583,15770,15461,15992,16190.0,15784.0,15680.0,15825.0,15942.0,16131.0,15736.0,15618.0,15690.0,15785.0,15927.0,16311.0,16398.0,16149.0,1011.0,1005.0,1045.0,1041.0,1101.0,1031.0,,,,,,,,4.7,4.1,3.7,2.7,2.7,3.6,3.3,3.3,2.9,2.8,2.7,2.8,3.5,2.9,2.9,8.4,5.4,6.8,6.9,6.4,6.0,3.8,3.4,3.2,3.7,3.3,3.3,2.6,2.6,3.5,3.0,3.2,2.9,2.5,2.9,2.8
1,AL,Alabama,111,Randolph County,1111,9342,9573,9672,9586,9574,9601,9695,9685,9786,9758,9658,9646,9530,9633,9479,9306,9402,9591,9397,9303,9177,9474,9543.0,9368.0,9244.0,9290.0,9281.0,9280.0,9167.0,9133.0,9324.0,9286.0,9296.0,9496.0,9491.0,9367.0,1027.0,13045.0,1017.0,13285.0,1029.0,1123.0,13149.0,,,,,,,4.2,3.9,3.6,2.7,2.5,3.3,3.1,3.0,2.6,2.6,2.5,2.5,3.3,2.8,2.8,12.1,6.9,6.6,5.4,4.9,4.5,2.8,2.7,2.5,2.7,2.5,2.8,2.5,2.2,2.9,2.6,2.8,2.5,2.1,2.5,2.2
1,AL,Alabama,113,Russell County,1113,23793,24141,24205,23963,23877,23827,23650,23614,23626,23932,24006,23875,23690,23665,23871,22816,23555,23774,23354,23354,23115,23663,23464.0,23368.0,23191.0,23114.0,23059.0,23177.0,23038.0,22836.0,22977.0,23060.0,22900.0,22873.0,23328.0,23425.0,1005.0,1087.0,1011.0,1081.0,13259.0,13215.0,13053.0,,,,,,,4.2,3.7,3.3,2.6,2.4,3.1,3.0,2.9,2.5,2.4,2.4,2.5,3.2,2.7,2.9,10.4,6.9,7.4,6.8,6.1,5.7,3.7,3.4,3.0,3.4,3.1,3.1,2.6,2.5,3.4,3.0,3.1,2.6,2.2,2.6,2.2
1,AL,Alabama,115,St. Clair County,1115,39902,40507,40538,40355,40277,40584,40654,40453,40335,40738,40749,40911,40279,40212,40281,39704,39927,39917,39908,39915,39437,40532,40600.0,40429.0,40276.0,40254.0,40102.0,40308.0,40222.0,40157.0,40697.0,40467.0,40312.0,40464.0,41161.0,40927.0,1009.0,1121.0,1117.0,1015.0,1073.0,1055.0,,,,,,,,3.9,3.4,3.1,2.4,2.2,2.9,2.7,2.7,2.3,2.3,2.2,2.2,2.9,2.5,2.4,12.6,6.6,6.5,6.2,5.8,5.4,3.3,2.9,2.7,3.0,2.7,2.7,2.2,2.1,2.9,2.5,2.6,2.3,2.0,2.3,2.1
1,AL,Alabama,117,Shelby County,1117,113570,115798,115923,115424,115296,115952,116011,115691,115332,116598,116853,117216,115350,115023,115409,109539,113117,113204,113198,113361,112035,115588,115948.0,115487.0,115062.0,115097.0,114805.0,115617.0,115351.0,114830.0,116373.0,115715.0,115282.0,115677.0,117834.0,117263.0,1037.0,1121.0,1115.0,1073.0,1007.0,1021.0,,,,,,,,3.2,2.8,2.6,1.9,1.8,2.4,2.1,2.2,1.9,1.8,1.8,1.8,2.4,2.0,2.0,8.8,5.2,5.4,5.1,4.7,4.3,2.6,2.3,2.0,2.3,2.1,2.1,1.9,1.8,2.4,2.1,2.1,1.8,1.7,2.0,1.8
1,AL,Alabama,119,Sumter County,1119,4452,4765,4822,4881,4832,4900,4905,4829,4933,4915,4866,4874,4709,4764,4659,4684,4640,4716,4800,4789,4839,4894,4904.0,4785.0,4700.0,4718.0,4550.0,4599.0,4455.0,4429.0,4466.0,4496.0,4488.0,4542.0,4515.0,4466.0,1091.0,28069.0,1063.0,1023.0,1107.0,28103.0,28075.0,,,,,,,6.3,5.2,4.9,3.7,3.8,5.4,5.7,4.4,3.8,3.7,3.9,3.8,4.4,4.0,3.8,12.5,8.9,10.0,9.1,8.5,8.0,5.3,4.8,4.5,5.1,4.6,4.2,3.5,3.6,5.1,4.8,4.7,4.0,3.6,3.8,3.8
1,AL,Alabama,121,Talladega County,1121,35124,36047,35966,35673,35577,35803,35817,35649,35615,35873,35651,35719,35396,35358,35633,37509,35981,36201,36097,35978,35470,36768,36434.0,35895.0,36007.0,36086.0,35673.0,33227.0,34098.0,34556.0,35068.0,34977.0,35452.0,36265.0,36168.0,35887.0,1027.0,1037.0,1115.0,1117.0,1029.0,1015.0,,,,,,,,4.7,4.2,3.7,3.0,2.9,3.7,3.6,3.5,3.0,3.0,2.8,2.9,3.7,3.3,3.1,19.0,9.5,8.5,8.5,8.0,7.6,4.7,4.2,3.9,4.5,4.2,3.9,3.6,3.5,4.4,4.3,4.3,3.8,3.6,3.7,3.6
1,AL,Alabama,123,Tallapoosa County,1123,17210,18212,18523,18718,18886,19046,18909,19066,18751,18643,18546,18548,18248,18284,18043,17150,17452,17934,18054,18106,17861,17984,18177.0,17841.0,17570.0,17697.0,18314.0,18070.0,17990.0,17619.0,17793.0,17803.0,17870.0,17950.0,18017.0,17818.0,1027.0,1081.0,1017.0,1037.0,1087.0,1051.0,1111.0,,,,,,,4.6,4.0,3.6,2.6,2.3,3.1,3.2,2.8,2.5,2.6,2.4,2.5,3.4,2.8,3.0,17.2,8.9,9.0,9.1,8.5,7.8,5.2,4.6,4.3,5.1,4.7,3.9,3.3,3.3,4.3,4.2,3.9,3.5,3.1,3.4,3.1
1,AL,Alabama,125,Tuscaloosa County,1125,103040,105327,104769,104987,103958,103801,103307,104331,105496,106733,106921,106133,105582,105653,104708,99231,99683,100731,101196,101865,101797,103217,102393.0,101189.0,101529.0,101564.0,100204.0,100925.0,100147.0,98621.0,99237.0,99967.0,100326.0,99539.0,101461.0,100503.0,1065.0,1063.0,1057.0,1107.0,1073.0,1127.0,1007.0,,,,,,,3.8,3.3,3.1,2.3,2.4,3.2,3.0,2.7,2.3,2.2,2.2,2.2,2.8,2.4,2.4,17.0,9.4,9.1,8.9,8.2,7.5,4.7,4.1,3.8,4.3,3.9,3.5,3.0,3.1,3.9,3.8,3.6,3.1,2.8,3.0,2.8
1,AL,Alabama,127,Walker County,1127,25262,25366,25355,25188,25173,25432,25465,25334,25184,25446,25446,25553,25271,25189,24916,24326,24727,24947,24890,24836,24478,25109,25155.0,25028.0,24981.0,24952.0,24905.0,24938.0,24919.0,24953.0,25295.0,25125.0,24950.0,25092.0,25514.0,25373.0,1057.0,1125.0,1009.0,1093.0,1133.0,1043.0,1073.0,,,,,,,4.7,4.2,3.8,2.8,2.6,3.6,3.3,3.3,2.8,2.8,2.7,2.8,3.9,3.3,3.1,12.5,7.4,8.0,7.5,6.9,6.3,4.1,3.8,3.5,3.9,3.7,3.8,3.0,2.9,3.9,3.5,3.5,3.0,2.8,3.2,3.0
1,AL,Alabama,129,Washington County,1129,6618,6905,6881,6739,6733,6808,6750,6699,6835,6823,6777,6818,6737,6798,6612,6643,6747,6872,6788,6748,6745,6791,6843.0,6697.0,6609.0,6633.0,6459.0,6480.0,6321.0,6450.0,6441.0,6415.0,6560.0,6651.0,6693.0,6611.0,1097.0,1003.0,1023.0,28041.0,28153.0,1025.0,,,,,,,,7.0,5.8,5.0,3.9,3.8,4.8,4.9,4.6,3.9,3.8,3.6,4.5,5.0,4.7,4.2,11.7,10.0,11.5,12.4,11.0,9.9,5.8,5.3,4.8,5.4,4.8,4.8,3.9,3.9,5.1,4.9,4.9,4.1,3.6,4.0,3.8
1,AL,Alabama,131,Wilcox County,1131,2712,2800,2738,2720,2664,2737,2800,2710,2726,2751,2717,2740,2758,2802,2679,2968,2877,2995,2998,2940,2981,2884,2877.0,2826.0,2822.0,2832.0,2688.0,2671.0,2598.0,2603.0,2671.0,2627.0,2615.0,2668.0,2638.0,2652.0,1091.0,1013.0,1099.0,1085.0,1047.0,1025.0,,,,,,,,10.5,9.4,7.7,5.5,5.8,6.9,7.4,7.1,6.2,6.4,6.1,6.6,8.9,8.5,8.0,21.2,16.0,19.1,19.5,19.4,19.1,12.8,11.5,11.0,12.3,11.7,11.1,8.9,8.7,10.6,11.2,11.0,9.9,9.7,9.7,10.3
1,AL,Alabama,133,Winston County,1133,9693,9911,9949,9926,9942,10111,10114,10145,10187,10212,10100,10080,10008,10071,10165,9843,10136,10159,9802,9808,9804,10038,10129.0,9945.0,9851.0,9897.0,9957.0,9899.0,9835.0,9999.0,10051.0,10073.0,10141.0,10309.0,10333.0,10199.0,1093.0,1043.0,1079.0,1059.0,1127.0,,,,,,,,,4.9,4.2,3.8,3.0,2.8,3.5,3.3,3.3,2.7,3.1,2.8,3.0,3.8,3.2,3.0,9.8,5.4,6.2,6.0,5.5,5.2,3.3,3.1,2.9,3.2,2.8,2.8,2.3,2.2,3.0,2.5,2.8,2.4,2.1,2.4,2.1
2,AK,Alaska,13,Aleutians East Borough,2013,1829,3175,2841,2283,1380,2600,3696,3552,3020,2294,1401,1137,1810,3104,2876,2609,2228,2848,3315,3029,2445,2701,1569.0,1154.0,2518.0,3098.0,2761.0,2576.0,2197.0,3115.0,3676.0,3439.0,2685.0,2524.0,1741.0,1285.0,2164.0,2016.0,,,,,,,,,,,,4.2,2.0,2.3,2.8,5.9,2.6,1.7,1.6,2.0,2.7,5.1,7.2,4.2,2.0,2.4,7.8,10.5,4.4,3.0,1.8,2.5,1.9,4.4,9.1,2.7,1.9,2.1,1.9,2.9,1.7,1.4,1.3,2.0,2.5,3.3,3.9
2,AK,Alaska,16,Aleutians West Census Area,2016,4170,4759,4560,3894,2659,3224,3927,3907,3675,3230,2848,2521,3963,4625,4903,4188,3270,3640,3861,3785,3787,2963,2665.0,2586.0,4572.0,4934.0,4753.0,4364.0,3072.0,3948.0,4223.0,4237.0,4133.0,3793.0,3178.0,2960.0,2013.0,,,,,,,,,,,,,3.5,2.7,2.8,3.0,5.9,3.8,2.7,2.7,2.9,4.4,5.2,6.0,3.4,2.0,2.0,3.7,17.6,7.6,3.7,2.1,2.2,2.9,4.8,7.9,4.8,2.1,2.0,2.2,4.7,3.1,2.4,2.1,2.6,3.7,4.2,4.3
2,AK,Alaska,20,Anchorage Municipality,2020,150289,146967,146913,146540,147570,147549,146936,145090,145481,146368,148116,147801,144538,144632,148587,146093,148097,148057,148495,142607,142512,152130,152637.0,152457.0,149486.0,148636.0,147944.0,149473.0,150100.0,148916.0,147816.0,146529.0,146976.0,148915.0,151633.0,152303.0,2122.0,2261.0,2170.0,,,,,,,,,,,5.7,5.5,5.4,5.0,5.1,5.3,4.9,4.7,4.9,4.8,4.9,4.8,5.1,4.5,5.0,12.4,11.7,10.9,10.0,6.3,6.6,5.8,5.9,6.1,6.3,6.5,6.8,6.5,5.9,6.1,5.6,4.8,4.9,4.7,4.7,4.4
2,AK,Alaska,50,Bethel Census Area,2050,7369,7070,6922,6870,6836,7468,6832,6899,6856,7155,7179,7158,6866,6832,7368,6782,6776,7121,6956,6389,6638,6773,6984.0,7133.0,8090.0,7182.0,7237.0,7466.0,7193.0,7881.0,7686.0,7435.0,7413.0,7061.0,7158.0,7212.0,2290.0,2122.0,2164.0,2070.0,2170.0,2158.0,,,,,,,,13.5,13.9,13.3,13.6,13.0,13.9,13.9,13.7,12.9,11.4,11.3,11.0,12.8,12.6,11.8,12.1,14.0,15.0,14.8,9.8,10.2,9.4,9.9,10.5,9.9,12.0,12.5,12.6,12.3,12.7,12.3,11.3,11.1,11.0,11.3,10.7
2,AK,Alaska,60,Bristol Bay Borough,2060,251,244,243,403,427,708,1245,576,455,276,247,234,243,236,223,300,423,872,1139,480,324,283,242.0,255.0,243.0,229.0,216.0,277.0,389.0,749.0,1297.0,562.0,367.0,276.0,255.0,243.0,2070.0,2164.0,,,,,,,,,,,,16.3,16.4,13.6,6.9,4.7,2.8,1.7,3.6,5.1,8.0,12.1,12.4,14.0,15.3,15.2,13.3,10.6,4.8,2.8,4.2,8.0,7.4,8.3,9.8,12.3,11.8,13.4,9.4,5.7,3.3,1.5,3.0,5.4,6.9,9.4,10.7
2,AK,Alaska,68,Denali Borough,2068,638,579,593,668,1385,1696,1758,1677,1449,928,584,581,547,561,596,623,669,773,813,734,693,744,744.0,611.0,582.0,605.0,585.0,596.0,614.0,677.0,729.0,725.0,719.0,634.0,611.0,587.0,2090.0,2290.0,2170.0,2240.0,,,,,,,,,,21.2,20.2,18.9,15.6,4.9,3.7,3.5,3.3,4.1,9.4,16.4,19.8,19.7,18.2,17.8,25.5,24.4,19.8,16.2,10.2,10.5,10.2,10.3,13.7,15.8,16.2,17.4,16.3,11.9,9.7,8.6,7.6,9.0,12.5,15.4,14.5
2,AK,Alaska,70,Dillingham Census Area,2070,1873,1890,1835,1838,1842,2282,2732,2114,1840,1813,1690,1584,1765,1805,1682,1663,1700,1857,2309,1827,1571,1670,1618.0,1673.0,1806.0,1643.0,1637.0,1741.0,1777.0,2025.0,2536.0,2085.0,1721.0,1593.0,1596.0,1701.0,2050.0,2164.0,2060.0,,,,,,,,,,,9.5,9.4,9.7,8.9,9.0,8.0,6.0,7.0,7.8,7.2,7.9,8.3,8.7,7.1,8.4,9.8,11.2,11.3,8.1,6.1,7.6,6.5,7.2,6.9,7.0,8.0,8.4,8.8,8.5,8.1,5.8,6.3,7.0,7.6,7.1,6.6
2,AK,Alaska,90,Fairbanks North Star Borough,2090,45094,44307,44388,44495,44943,44424,45041,44963,44804,44717,44677,44329,43217,43236,45115,43589,44654,44442,44315,43781,43479,45640,45607.0,45314.0,44019.0,43374.0,43987.0,45112.0,45587.0,45695.0,45722.0,45328.0,44754.0,44881.0,45222.0,45348.0,2290.0,2068.0,2240.0,,,,,,,,,,,6.7,6.2,6.0,5.6,5.3,5.4,4.9,4.6,4.8,5.0,5.3,5.3,5.9,5.0,5.2,10.0,9.7,9.3,8.5,4.8,5.1,4.7,4.9,5.1,5.6,4.9,5.8,5.4,4.9,5.0,4.5,3.9,4.3,4.4,4.7,4.5
2,AK,Alaska,100,Haines Borough,2100,889,890,929,1006,1193,1320,1462,1385,1249,1088,970,979,889,896,958,1025,1091,1135,1186,1082,1029,963,949.0,961.0,919.0,920.0,943.0,958.0,1024.0,1063.0,1131.0,1109.0,1092.0,1040.0,984.0,959.0,2110.0,2230.0,2105.0,,,,,,,,,,,15.5,15.2,13.9,8.6,6.7,5.8,4.7,4.8,5.0,8.4,13.5,14.2,16.0,16.0,15.3,25.7,23.6,20.5,17.3,10.9,11.2,10.4,11.1,11.8,14.6,15.8,14.7,13.6,10.4,9.8,8.1,7.4,7.8,8.6,10.0,10.5
